status_delayed,sch_dep_time,carrier_delta,carrier_us,carrier_envoy,carrier_continental,carrier_discovery,carrier_other,dest_jfk,dest_ewr,dest_lga,distance,origin_dca,origin_iad,origin_bwi,bad_weather,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
1,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,17.42,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
1,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
1,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
1,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,9.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,9.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,9.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,9.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,9.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,9.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,9.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,9.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,9.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
1,16.08,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
1,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
1,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
1,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
1,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
1,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
1,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
1,13.25,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,13.25,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
1,13.25,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,13.25,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
1,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,7.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,7.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
1,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
1,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
1,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
1,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
1,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
1,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,1,1,0,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
1,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,7.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
1,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
1,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
1,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,21.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,21.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
1,21.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,9.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,9.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,9.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
1,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
1,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
1,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
1,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
1,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
1,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
1,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
1,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
1,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
1,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
1,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,15.33,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
1,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
1,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
1,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,1,0,0,0,0,0,0,1
1,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
1,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,15.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
1,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,6.00,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,7.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,9.42,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,9.42,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,9.42,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
1,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
1,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
1,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
1,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
1,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
1,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,1,0,0,0,0,0,0,1
1,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,1,1,0,0,0,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,18.50,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
1,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
1,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
1,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
1,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,7.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,8.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,8.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,8.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,8.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
1,8.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,8.00,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
